product_name,categories_tags
c h e s t n u t h i l l o r i g i n l n o n d i r y c o f f e e c r e m e r,"plant-based-foods-and-beverages,dairy-substitutes,milk-substitutes,creamer"
h z e l n u t n o n d i r y c o f f e e c r e m e r h z e l n u t,"plant-based-foods-and-beverages,dairy-substitutes,milk-substitutes,creamer"
f r e n c h v n i l l n o n d i r y c o f f e e c r e m e r f r e n c h v n i l l,"plant-based-foods-and-beverages,dairy-substitutes,milk-substitutes,creamer"
f m i l y g o u r m e t c o o k i e s c o c o n u t m c r o o n,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
s w e e t e n e d r i c e c e r e l f r u i t y,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
p u f f s s w e e t e n e d w h e t c e r e l,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
n t u r l p p l e n d c i n n m o n c r u n c h s w e e t e n e d t h r e e g r i n c e r e l p p l e c r u n c h,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
o t s t r e s u r e s f r o s t e d w h o l e g r i n o t c e r e l w i t h m r s h m l l o w s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
v n i l l s u g r f r e e w f e r s v n i l l,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
d e v i l s f o o d c h o c o l t e c o o k i e c k e s d e v i l s f o o d,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
d n i s h s t y l e c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
c o o k i e s c h o c o l t e c h i p,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
c o c o n u t m c r o o n c o o k i e s c o c o n u t m c r o o n,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
s o u r p o w d e r f i l l e d c r r o t s,"beverages,dried-products,dried-products-to-be-rehydrated,dehydrated-beverages"
s l i c e d p r o v o l o n e c h e e s e p r o v o l o n e,"dairies,fermented-foods,fermented-milk-products,cheeses"
l e m o n c r e m e c o o k i e s l e m o n,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
e t z p e n u t b u t t e r c r e m e c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
w h o l e g r i n w h e t b r n c e r e l w i t h r i s i n s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
i c e d o t m e l c o o k i e s i c e d o t m e l,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
o t m e l c o o k i e s o t m e l,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
s u g r c o o k i e s s u g r,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
b l u e b e r r y f r o s t e d t o s t e r p s t r i e s b l u e b e r r y,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
f r o s t e d c h e r r y t o s t e r p s t r i e s c h e r r y,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
f r o s t e d s m o r e s t o s t e r p s t r i e s f r o s t e d s m o r e s,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
f r o s t e d b r o w n s u g r c i n n m o n t o s t e r p s t r i e s f r o s t e d b r o w n s u g r c i n n m o n,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
f r o s t e d c h o c o l t e f u d g e t o s t e r p s t r i e s f r o s t e d c h o c o l t e f u d g e,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
f r o s t e d w i l d b e r r y t o s t e r p s t r i e s f r o s t e d w i l d b e r r y,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
f r o s t e d s t r w b e r r y f l v o r e d t o s t e r p s t r i e s f r o s t e d s t r w b e r r y,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
c h e s t n u t h i l l s e s o n e d,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
s l i c e d s w i s s c h e e s e s w i s s,"dairies,fermented-foods,fermented-milk-products,cheeses"
c h e s t n u t h i l l o r i g i n l,"dairies,fermented-foods,fermented-milk-products,cheeses"
a b l e n d o f s h r e d d e d c o l b y n d m o n t e r e y j c k c h e e s e c o l b y j c k,"dairies,fermented-foods,fermented-milk-products,cheeses"
c o l b y j c k b l e n d o f c o l b y n d m o n t e r e y j c k c h e e s e c o l b y j c k,"dairies,fermented-foods,fermented-milk-products,cheeses"
t h y m e l e v e s,"plant-based-foods-and-beverages,plant-based-foods,condiments,groceries"
s h r k s n c k s,"snacks,sweet-snacks,confectioneries,candies"
c t w b c n d y c o f r u i t s l i c e s c n d y,"snacks,sweet-snacks,confectioneries,90"
w e l l n e s s g r p e e l e c t r o l y t e p o w d e r d r i n k m i x,"beverages,dried-products,dried-products-to-be-rehydrated,dehydrated-beverages"
e t z d u p l e x c r e m e c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
e t z l e m o n c r e m e c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
e t z v n i l l c r e m e c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
l e m o n s u g r w f e r s l e m o n,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
c h e d d r c h e e s e s n c k c r c k e r s,"snacks,salty-snacks,appetizers,crackers"
o r n g e c r e m e s i c l e c o o k i e s o r n g e c r e m e s i c l e,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
f u d g e c o v e r e d g r h m s q u r e c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
f u d g e s t r i p e d c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
e t s s n c k c r c k e r s,"snacks,salty-snacks,appetizers,crackers"
r i c h c r i s p c r c k e r s,"snacks,salty-snacks,appetizers,crackers"
c h i c k e n f l v o r e d c r c k e r s,"snacks,salty-snacks,appetizers,crackers"
l f i e s t c u r r y p o w d e r,"plant-based-foods-and-beverages,plant-based-foods,condiments,groceries"
v i e n n s o u r d o u g h k i s e r r o l l s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
g o u r m e t b r e d v i e n n o n i o n k i s e r r o l l s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
s h r e d d e d s h r p c h e d d e r,"dairies,fermented-foods,fermented-milk-products,cheeses"
p o c k e t l e s s p i t,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
f l t b r e d t h i n,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
k o n t o s t n d o o r i n n,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
a s s o r t e d b k l v,"snacks,sweet-snacks,biscuits-and-cakes,pastries"
b t c h 3 7 s l s h b n e r o g r l i c,"condiments,sauces,dips,groceries"
s e v e n p e p p e r b t c h 7 7 s l s,"condiments,sauces,dips,groceries"
m e d i u m o l i v e s l s,"condiments,sauces,dips,groceries"
r e d u c e d f t g o t c h e e s e,"dairies,fermented-foods,fermented-milk-products,cheeses"
e n r i c h e d s e l f r i s i n g w h i t e c o r n m e l m i x,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
e n r i c h e d w h i t e c o r n m e l m i x,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
e n r i c h e d l l p u r p o s e w h e t f l o u r n d w h i t e g r p e s e e d f l o u r b l e n d,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
w h e t a l m o n d f l o u r,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
e n r i c h e d l l p u r p o s e w h e t f l o u r,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
e n r i c h e d a l l p u r p o s e w h e t f l o u r,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
t h e l i g h t b k i n g f l o u r,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
s e l f r i s i n g l i g h t b k i n g f l o u r,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
e n r i c h e d u n b l e c h e d s e l f r i s i n g f l o u r,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,cereals-and-their-products"
s l i c e d,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
j e w i s h r y e,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
8 o n i o n r o l l s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
d e l i c i o u s r o l l s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
s i x i t l i n k i s e r r o l l s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
s t e k r o l l s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
6 s u b m r i n e r o l l s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
m r b l e r y e,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
s m o o t h i e b s e m i x,"beverages,dried-products,dried-products-to-be-rehydrated,dehydrated-beverages"
c o f f e e c p s u l e s,"beverages,dried-products,dried-products-to-be-rehydrated,dehydrated-beverages"
h o t c o c o,"beverages,dried-products,dried-products-to-be-rehydrated,dehydrated-beverages"
h o t c o c o c o f f e e,"beverages,dried-products,dried-products-to-be-rehydrated,dehydrated-beverages"
e r t h b o u n d f r m o r g n i c b l u e b e r r i e s,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
o r g n i c s t r w b e r r i e s,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
o r g n i c b e r r y b s k e t b l e n d,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
e r t h b o u n d f r m o r g n i c b l c k b e r r i e s,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
e r t h b o u n d f r m o r g n i c d r k s w e e t c h e r r i e s,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
o r g n i c p i n e p p l e c h u n k s,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
o r g n i c t r o p i c l b l e n d,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
o r g n i c s m o o t h i e k i c k s t r t,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
o r g n i c m n g o c h u n k s,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
o r g n i c t r i p l e b e r r y b l e n d,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
e r t h b o u n d f r m o r g n i c p o w e r m e l s p i n c h q u i n o b o w l,"meals,prepared-salads,salads,salted-snacks"
o r g n i c o r g n i c t r i p l e c h e r r y b l e n d,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
p p y m n g o s t r w b e r r y p i n e p p l e p p y b l e n d p p y m n g o s t r w b e r r y p i n e p p l e,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,fruits-based-foods"
i c l s s i c i b i s c u i t s w i t h c r e m,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
p i s e l l i i c l s s i c i c h o c o l t e b i s c u i t c o c o h z e l n u t s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
p i s e l l i b i s c u i t s w i t h s u g r i n g r i n s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
p i s e l l i i c s r e c c i b i s c u i t s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
c r m e l c o r n d i t t o s,"snacks,sweet-snacks,popcorn,popcorn-with-caramel"
b l o o m s m i n i f r o s t e d s t r w b e r r y c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
m i n i f r o s t e d l e m o n c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
c h i n e s e c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
a l m o n d h o r n s c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
r o y l c h o c o l t e c h i p c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
b l o o m s c o o k i e s s w e e t b r o w n i e,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
c h i p o t l e c h e e s e d i p,"dairies,fermented-foods,fermented-milk-products,cheeses"
d i p c h e e s e,"dairies,fermented-foods,fermented-milk-products,cheeses"
w h i t e c h e e s e d i p,"dairies,fermented-foods,fermented-milk-products,cheeses"
s u g r f r e e o t m e l c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
m r s p u r e s s u g r f r e e b u t t e r c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
a l p h b e t m i n i c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
a l p h b e t c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
m r s p u r e s c h o c o l t e c h i p c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
d r k b l e n d g r o u n d o r g n i c c o f f e e,"plant-based-foods-and-beverages,plant-based-foods,coffees,ground-coffees"
f l l g o u r m e t s s o r t e d c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
h o l i d y g o u r m e t s s o r t e d c o o k i e s,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
p e t i t e b u n d t c k e s,"snacks,sweet-snacks,biscuits-and-cakes,cakes"
l e m o n p e t i t e b u n d t c k e s l e m o n,"snacks,sweet-snacks,biscuits-and-cakes,cakes"
c e l e b r t i o n p l t t e r h o l i d y b r o w n i e c o m b o p l t t e r,"snacks,sweet-snacks,biscuits-and-cakes,cakes"
s p r i n g b r o w n i e p l t t e r,"snacks,sweet-snacks,biscuits-and-cakes,cakes"
c e l e b r t i o n p l t t e r p t r i o t i c i c e d b r o w n i e p l t t e r,"snacks,sweet-snacks,biscuits-and-cakes,cakes"
f l l b r o w n i e p l t t e r,"snacks,sweet-snacks,biscuits-and-cakes,cakes"
h o l i d y b r o w n i e p l t t e r,"snacks,sweet-snacks,biscuits-and-cakes,cakes"
v e n u s p o r k m e t b l l s,"meats-and-their-products,frozen-foods,meats,frozen-meats"
c h i n e s e s t y l e s u s g e,"meats-and-their-products,meats,prepared-meats,sausages"
c j u n h o t s u c e,"condiments,sauces,hot-sauces,groceries"
g r l i c h o t s u c e,"condiments,sauces,hot-sauces,groceries"
s l e n d e r p o p p o p c o r n,"snacks,salty-snacks,popcorn,salted-popcorn"
c r e m y o n i o n d i p,"condiments,sauces,dips,groceries"
h n s f r e i t g b i s c u i t s n d w f e r s w i t h f i n e d r k c h o c o l t e,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
w f e r s w i t h o r n g e c r e m f i l l i n g,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
w f e r s w i t h l e m o n c r e m,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
w f e r s w i t h r s p b e r r y c r e m f i l l i n g,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
h n s f r e i t g w f e r s a p p l e,"snacks,sweet-snacks,biscuits-and-cakes,biscuits"
d o u b l e d i p y e l l o w l e n t i l h u m m u s w i t h a p r i c o t s u n f l o w e r s e e d c h u t n e y,"condiments,sauces,dips,groceries"
c t t l e m n s r n c h d i p,"condiments,sauces,dips,groceries"
s w e e t r o s t e d r e d p e p p e r d i p,"condiments,sauces,dips,groceries"
c r e m y b l u e d i p,"condiments,sauces,dips,groceries"
c r e m y f r e n c h o n i o n d i p,"condiments,sauces,dips,groceries"
c r e m e s t i l o s l v d o r e n c o n l o r o c o,"condiments,sauces,dips,groceries"
n e w y o r k f l t b r e d s s e s m e,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
c o n e y w i e n e r s,"meats-and-their-products,meats,prepared-meats,sausages"
m e t t w u r s t,"meats-and-their-products,meats,prepared-meats,sausages"
c h e s s y m e t t w u r s t,"meats-and-their-products,meats,prepared-meats,sausages"
c h e e s y m e t t w u r s t,"meats-and-their-products,meats,prepared-meats,sausages"
p o l i s h b r n d s u s g e,"meats-and-their-products,meats,prepared-meats,sausages"
p u r e b k i n g s o d,"cooking-helpers,food-additives,anticaking-agents,bicarbonates-of-soda"
c h u n k e d t u r k e y,"canned-foods,meats-and-their-products,meats,canned-meats"
c l s s i c t e x s t o s t b r e d,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,breads"
o r g n i c m t c h l t t e,"beverages,dried-products,dried-products-to-be-rehydrated,dehydrated-beverages"
m r l o w w t e r m e l o n r i n g s c n d y,"snacks,sweet-snacks,confectioneries,candies"
s o u r c r w l e r s,"snacks,sweet-snacks,confectioneries,candies"
m o z z r e l l p r t s k i m c h e e s e,"dairies,fermented-foods,fermented-milk-products,cheeses"
c o c k t i l f r n k s,"meats-and-their-products,meats,prepared-meats,sausages"
d e e p r o s t e d s e s m e d r e s s i n g m r i n d e,"condiments,sauces,salad-dressings,groceries"
m n g o c h i r i c h d r e s s i n g f i n i s h i n g s u c e,"condiments,sauces,salad-dressings,groceries"
o r g n i c s w e e t p o t t o e s,"plant-based-foods-and-beverages,plant-based-foods,cereals-and-potatoes,sweet-potatoes"
s t e m i n b g b b y r e d p o t t o e s,"plant-based-foods-and-beverages,plant-based-foods,fruits-and-vegetables-based-foods,vegetables-based-foods"
